drug,adr,cohort,n_cases,ror,ror_lower_ci,ror_upper_ci,prr,prr_lower_ci,prr_upper_ci,ic,ic_025,ic_975,is_signal,avg_severity
TENOFOVIR,Trigger finger,HIV_HBV_COINFECTION,7,1.4207293417819733,0.17477679059147705,11.548855290049419,1.420681741041845,0.17480163556459105,11.54644007083041,0.07393703906425247,-0.6668733280338328,0.8147474061623379,False,1.2857142857142858
TENOFOVIR,Tinea versicolour,HIV_HBV_COINFECTION,7,1.4207293417819733,0.17477679059147705,11.548855290049419,1.420681741041845,0.17480163556459105,11.54644007083041,0.07393703906425247,-0.6668733280338328,0.8147474061623379,False,1.25
TENOFOVIR,Muscle rupture,HIV_HBV_COINFECTION,7,1.4207293417819733,0.17477679059147705,11.548855290049419,1.420681741041845,0.17480163556459105,11.54644007083041,0.07393703906425247,-0.6668733280338328,0.8147474061623379,False,1.0
TENOFOVIR,Electric shock,HIV_HBV_COINFECTION,7,1.4207293417819733,0.17477679059147705,11.548855290049419,1.420681741041845,0.17480163556459105,11.54644007083041,0.07393703906425247,-0.6668733280338328,0.8147474061623379,False,5.0
TENOFOVIR,Allodynia,HIV_HBV_COINFECTION,7,1.4207293417819733,0.17477679059147705,11.548855290049419,1.420681741041845,0.17480163556459105,11.54644007083041,0.07393703906425247,-0.6668733280338328,0.8147474061623379,False,5.0
TENOFOVIR,Rectal cancer,HIV_HBV_COINFECTION,7,1.4207293417819733,0.17477679059147705,11.548855290049419,1.420681741041845,0.17480163556459105,11.54644007083041,0.07393703906425247,-0.6668733280338328,0.8147474061623379,False,3.857142857142857
TENOFOVIR,Gastritis erosive,HIV_HBV_COINFECTION,7,1.4207293417819733,0.17477679059147705,11.548855290049419,1.420681741041845,0.17480163556459105,11.54644007083041,0.07393703906425247,-0.6668733280338328,0.8147474061623379,False,2.7142857142857144
TENOFOVIR,Musculoskeletal deformity,HIV_HBV_COINFECTION,7,1.4207293417819733,0.17477679059147705,11.548855290049419,1.420681741041845,0.17480163556459105,11.54644007083041,0.07393703906425247,-0.6668733280338328,0.8147474061623379,False,3.857142857142857
TENOFOVIR,Epigastric discomfort,HIV_HBV_COINFECTION,7,1.4207293417819733,0.17477679059147705,11.548855290049419,1.420681741041845,0.17480163556459105,11.54644007083041,0.07393703906425247,-0.6668733280338328,0.8147474061623379,False,2.142857142857143
TENOFOVIR,Central venous catheterisation,HIV_HBV_COINFECTION,7,1.4207293417819733,0.17477679059147705,11.548855290049419,1.420681741041845,0.17480163556459105,11.54644007083041,0.07393703906425247,-0.6668733280338328,0.8147474061623379,False,4.714285714285714
TENOFOVIR,Dysbiosis,HIV_HBV_COINFECTION,7,1.4207293417819733,0.17477679059147705,11.548855290049419,1.420681741041845,0.17480163556459105,11.54644007083041,0.07393703906425247,-0.6668733280338328,0.8147474061623379,False,1.0
TENOFOVIR,Multiple congenital abnormalities,HIV_HBV_COINFECTION,7,1.4207293417819733,0.17477679059147705,11.548855290049419,1.420681741041845,0.17480163556459105,11.54644007083041,0.07393703906425247,-0.6668733280338328,0.8147474061623379,False,1.8571428571428572
TENOFOVIR,Bicytopenia,HIV_HBV_COINFECTION,7,1.4207293417819733,0.17477679059147705,11.548855290049419,1.420681741041845,0.17480163556459105,11.54644007083041,0.07393703906425247,-0.6668733280338328,0.8147474061623379,False,3.0
TENOFOVIR,Dysgraphia,HIV_HBV_COINFECTION,7,1.4207293417819733,0.17477679059147705,11.548855290049419,1.420681741041845,0.17480163556459105,11.54644007083041,0.07393703906425247,-0.6668733280338328,0.8147474061623379,False,2.7142857142857144
TENOFOVIR,Arthritis infective,HIV_HBV_COINFECTION,7,1.4207293417819733,0.17477679059147705,11.548855290049419,1.420681741041845,0.17480163556459105,11.54644007083041,0.07393703906425247,-0.6668733280338328,0.8147474061623379,False,2.142857142857143
TENOFOVIR,Muscle injury,HIV_HBV_COINFECTION,7,1.4207293417819733,0.17477679059147705,11.548855290049419,1.420681741041845,0.17480163556459105,11.54644007083041,0.07393703906425247,-0.6668733280338328,0.8147474061623379,False,1.0
TENOFOVIR,Cystic lymphangioma,HIV_HBV_COINFECTION,7,1.4207293417819733,0.17477679059147705,11.548855290049419,1.420681741041845,0.17480163556459105,11.54644007083041,0.07393703906425247,-0.6668733280338328,0.8147474061623379,False,3.142857142857143
LAMIVUDINE,Foetal growth restriction,HIV_HBV_COINFECTION,54,1.4176401334167825,1.0226669389472491,1.9651593997384682,1.4164707583672902,1.022667093452653,1.9619184211117842,0.3544508636625216,0.0877286472261311,0.6211730800989121,False,3.618181818181818
ENTECAVIR,Viral mutation identified,HIV_HBV_COINFECTION,5,1.4158619456366237,0.5814648705973685,3.447611627925915,1.404860306863168,0.5906769907525441,3.3413058451543782,0.48894422553338107,-0.3875944216465364,1.3654828727132986,False,1.0
LAMIVUDINE,Stress,HIV_HBV_COINFECTION,41,1.41324080421452,0.9717896826848316,2.0552282106751343,1.412362297890098,0.9718844266550942,2.0524737363749406,0.3516472099613389,0.045546636659671014,0.6577477832630068,False,1.5609756097560976
LAMIVUDINE,Blood pressure increased,HIV_HBV_COINFECTION,31,1.4075494717925257,0.9153368263594851,2.164444233521238,1.4068943834576937,0.9154834735147332,2.162083602236594,0.3478989744393683,-0.004127417533110522,0.6999253664118471,False,1.4516129032258065
LAMIVUDINE,Therapeutic product effect incomplete,HIV_HBV_COINFECTION,25,1.4020763281689812,0.8686148948262961,2.2631640807920217,1.4015551258354633,0.8687802745486081,2.261051301810785,0.3442201920612698,-0.04777980793873021,0.7362201920612699,False,2.08
ENTECAVIR,Emotional distress,HIV_HBV_COINFECTION,30,1.397119293216476,0.9451929178972288,2.0651258409978275,1.3340844847694162,0.960254957165692,1.8534467322675614,0.41462662192390204,0.05678121768719352,0.7724720261606106,False,1.6666666666666667
TENOFOVIR,Stress fracture,HIV_HBV_COINFECTION,55,1.3956641484405332,0.6646268237673627,2.9307851347330645,1.3953124242375265,0.6647892426721398,2.9285924564693535,0.07066190703139152,-0.1936244390541994,0.33494825311698245,False,1.2545454545454546
LAMIVUDINE,Epilepsy,HIV_HBV_COINFECTION,18,1.3913139836951338,0.7919642355664739,2.444244972553618,1.3909487627210328,0.7921345314964333,2.442436711931026,0.3368568036477833,-0.1251196267274277,0.7988332340229943,False,2.3333333333333335
TENOFOVIR,Mitochondrial toxicity,HIV_HBV_COINFECTION,137,1.3911045777043445,0.8698234405517797,2.2247870727447747,1.3902385608766628,0.86996466520192,2.221657193053717,0.06999345107554815,-0.09746064983693699,0.2374475519880333,False,1.27007299270073
TENOFOVIR,Neoplasm malignant,HIV_HBV_COINFECTION,164,1.387884140643147,0.9039254316368641,2.130952753880026,1.3868559853027538,0.9040329525109677,2.1275436018431395,0.06954526994709458,-0.08350501670373937,0.2225955565979285,False,1.8597560975609757
LAMIVUDINE,Blood glucose increased,HIV_HBV_COINFECTION,31,1.38553135549208,0.9020176626054586,2.128225661908567,1.3849116587161672,0.9021800170142069,2.125939686400483,0.33263221778605784,-0.019394174186420976,0.6846586097585367,False,1.9142857142857144
TENOFOVIR,Suicidal ideation,HIV_HBV_COINFECTION,334,1.3854853542567553,1.0259290538311336,1.8710549815230453,1.3834043775742748,1.025648869290833,1.8659482101461642,0.06908582755574347,-0.038160600856514765,0.1763322559680017,False,2.3982035928143715
LAMIVUDINE,Muscle atrophy,HIV_HBV_COINFECTION,14,1.380566410443595,0.7293658577493707,2.61317909714942,1.3802901515124424,0.7295274415604536,2.6115548145619187,0.32938168308563653,-0.19445035106271524,0.8532137172339883,False,2.142857142857143
TENOFOVIR,Myopathy,HIV_HBV_COINFECTION,34,1.3802998204958197,0.5397357980236227,3.5299263110530346,1.3800908341549352,0.5398657216610866,3.52800823259928,0.06864273939473965,-0.2674944874845777,0.404779966274057,False,2.1470588235294117
ENTECAVIR,Arthralgia,HIV_HBV_COINFECTION,3,1.3794458229942101,0.4399923964251434,4.324781050846891,1.3734228734228733,0.446081782300159,4.22857526150193,0.4564084975902299,-0.6751980300214366,1.5880150252018963,False,1.0
TENOFOVIR,Diffuse large B-cell lymphoma,HIV_HBV_COINFECTION,27,1.3701046180712761,0.4793258721503165,3.916305740057261,1.3699431074332078,0.47943739551798886,3.9144717019332647,0.0672733087832418,-0.3099288670873137,0.44447548465379727,False,2.607142857142857
LAMIVUDINE,Trisomy 21,HIV_HBV_COINFECTION,33,1.3680600877559455,0.9032417997839631,2.072079042575809,1.3674303053803392,0.9034117825587549,2.069782214680112,0.32026029311708837,-0.0209319125560794,0.6614524987902561,False,4.424242424242424
LAMIVUDINE,Panic attack,HIV_HBV_COINFECTION,22,1.3678499205546728,0.8227598999161054,2.274069756379968,1.367430305380339,0.8229431030537633,2.272168796522993,0.32026029311708837,-0.0976131109399081,0.7381336971740848,False,1.4545454545454546
LAMIVUDINE,Abdominal pain upper,HIV_HBV_COINFECTION,84,1.3662000170436792,1.0529441264556214,1.7726510264633846,1.3646050361543465,1.0528055007912618,1.768747316857922,0.3182411254804363,0.10438759304916381,0.5320946579117088,False,2.011904761904762
LAMIVUDINE,Major depression,HIV_HBV_COINFECTION,19,1.3584600612446152,0.7866290530900739,2.3459770914225464,1.3581069169345639,0.7868120082628474,2.3442123130501793,0.31357597981187474,-0.1360788585744263,0.7632308181981757,False,1.736842105263158
LAMIVUDINE,Labelled drug-drug interaction medication error,HIV_HBV_COINFECTION,18,1.354675873824066,0.7729849059617887,2.3741042146710614,1.3543448479125846,0.7731667526869211,2.372385983609548,0.31086159511483863,-0.1511148352603724,0.7728380254900497,False,1.6666666666666667
LAMIVUDINE,Agitation,HIV_HBV_COINFECTION,18,1.354675873824066,0.7729849059617887,2.3741042146710614,1.3543448479125846,0.7731667526869211,2.372385983609548,0.31086159511483863,-0.1511148352603724,0.7728380254900497,False,1.9444444444444444
LAMIVUDINE,Lipohypertrophy,HIV_HBV_COINFECTION,9,1.3545102835940295,0.6127206470348414,2.9943467993786257,1.3543448479125846,0.6128535723991103,2.992966101000123,0.31086159511483863,-0.3424717382184947,0.9641949284481719,False,2.111111111111111
TENOFOVIR,Amnesia,HIV_HBV_COINFECTION,80,1.3534872931872495,0.7375838780062236,2.4836874929686164,1.353030229563662,0.7377823879923094,2.481342509537079,0.06494825583699794,-0.15418640595798144,0.2840829176319773,False,1.962962962962963
TENOFOVIR,Spinal pain,HIV_HBV_COINFECTION,40,1.3532586135325861,0.5736234030659905,3.192528173208897,1.353030229563662,0.5737726899658561,3.190620317293311,0.06494825583699794,-0.24495495485950325,0.3748514665334991,False,1.146341463414634
TENOFOVIR,Cholecystectomy,HIV_HBV_COINFECTION,20,1.3531443846232614,0.40202805115429396,4.554407883679606,1.353030229563662,0.4021160820891108,4.552642591666866,0.06494825583699794,-0.3733210677529608,0.5032175794269567,False,1.4
TENOFOVIR,Parkinson's disease,HIV_HBV_COINFECTION,20,1.3531443846232614,0.40202805115429396,4.554407883679606,1.353030229563662,0.4021160820891108,4.552642591666866,0.06494825583699794,-0.3733210677529608,0.5032175794269567,False,1.8
LAMIVUDINE,Pancreatitis acute,HIV_HBV_COINFECTION,35,1.3529518298101748,0.9047175703909554,2.023259759391758,1.352311297089893,0.9048946223196054,2.0209489581771907,0.3093902078981704,-0.021910259955408073,0.6406906757517489,False,2.8857142857142857
LAMIVUDINE,Premature delivery,HIV_HBV_COINFECTION,78,1.3448613278603794,1.027089981160195,1.7609479445329024,1.3434665760418008,1.0270525002887454,1.7573614206031818,0.30295639702949245,0.08103009833715169,0.5248826957218332,False,1.5128205128205128
TENOFOVIR,Mania,HIV_HBV_COINFECTION,33,1.3396811022348718,0.522899449263532,3.4322955555088397,1.3394999272680252,0.5230333807332993,3.4304886098005256,0.06304872292151624,-0.2781434827516515,0.404240928594684,False,1.9705882352941178
ADEFOVIR,Osteoporosis,HIV_HBV_COINFECTION,4,1.3391514403926708,0.45957508488401777,3.902140562642433,1.2848872099298436,0.5232395184554152,3.1552187554846793,0.3615036741272854,-0.6184963258727145,1.3415036741272854,False,1.0
LAMIVUDINE,Ageusia,HIV_HBV_COINFECTION,7,1.3344018534847935,0.5439855241380805,3.2733009015358894,1.3342804797953611,0.5440991009829148,3.272022312749313,0.2962148191504372,-0.44459554794764816,1.0370251862485225,False,1.8571428571428572
LAMIVUDINE,Osteochondrosis,HIV_HBV_COINFECTION,7,1.3344018534847935,0.5439855241380805,3.2733009015358894,1.3342804797953611,0.5440991009829148,3.272022312749313,0.2962148191504372,-0.44459554794764816,1.0370251862485225,False,1.5714285714285714
LAMIVUDINE,Graves' disease,HIV_HBV_COINFECTION,7,1.3344018534847935,0.5439855241380805,3.2733009015358894,1.3342804797953611,0.5440991009829148,3.272022312749313,0.2962148191504372,-0.44459554794764816,1.0370251862485225,False,2.7142857142857144
LAMIVUDINE,Secondary adrenocortical insufficiency,HIV_HBV_COINFECTION,7,1.3344018534847935,0.5439855241380805,3.2733009015358894,1.3342804797953611,0.5440991009829148,3.272022312749313,0.2962148191504372,-0.44459554794764816,1.0370251862485225,False,2.857142857142857
LAMIVUDINE,Haemangioma congenital,HIV_HBV_COINFECTION,7,1.3344018534847935,0.5439855241380805,3.2733009015358894,1.3342804797953611,0.5440991009829148,3.272022312749313,0.2962148191504372,-0.44459554794764816,1.0370251862485225,False,2.0
LAMIVUDINE,Haemoptysis,HIV_HBV_COINFECTION,7,1.3344018534847935,0.5439855241380805,3.2733009015358894,1.3342804797953611,0.5440991009829148,3.272022312749313,0.2962148191504372,-0.44459554794764816,1.0370251862485225,False,2.857142857142857
LAMIVUDINE,Cyst,HIV_HBV_COINFECTION,7,1.3344018534847935,0.5439855241380805,3.2733009015358894,1.3342804797953611,0.5440991009829148,3.272022312749313,0.2962148191504372,-0.44459554794764816,1.0370251862485225,False,2.2857142857142856
TENOFOVIR,Maternal exposure during pregnancy,HIV_HBV_COINFECTION,1523,1.329038655569775,1.156592136737704,1.52719674627988,1.3209391279650367,1.1526524881292077,1.5137955261963028,0.06038386748556446,0.010160466369172859,0.11060726860195605,False,1.4035317200784827
LAMIVUDINE,Maternal exposure during pregnancy,HIV_HBV_COINFECTION,554,1.326059095978468,1.1974708479838077,1.4684555611419856,1.3166928852985929,1.1922374788347017,1.4541399553136345,0.2831352057709428,0.1998627851931737,0.36640762634871193,False,1.5376344086021505
TENOFOVIR,Rash pruritic,HIV_HBV_COINFECTION,78,1.319607398896315,0.7183926973642669,2.4239718660989196,1.3192044738245705,0.7186085723134795,2.42176410191721,0.06013123953922201,-0.16179505915311876,0.28205753823156277,False,2.076923076923077
TENOFOVIR,Therapeutic product effect decreased,HIV_HBV_COINFECTION,26,1.3193386692537796,0.4603661592713698,3.7810218868895586,1.3192044738245705,0.46048031779953624,3.7793155895891686,0.06013123953922201,-0.3242563853316187,0.4445188644100627,False,1.6538461538461537
TENOFOVIR,Myocarditis,HIV_HBV_COINFECTION,13,1.3192715574380032,0.2976697124026449,5.847008848218413,1.3192044738245705,0.297728173713875,5.845266244205825,0.06013123953922201,-0.4834749527615026,0.6037374318399467,False,3.0
TENOFOVIR,Body fat disorder,HIV_HBV_COINFECTION,13,1.3192715574380032,0.2976697124026449,5.847008848218413,1.3192044738245705,0.297728173713875,5.845266244205825,0.06013123953922201,-0.4834749527615026,0.6037374318399467,False,1.6153846153846154
TENOFOVIR,Recalled product administered,HIV_HBV_COINFECTION,13,1.3192715574380032,0.2976697124026449,5.847008848218413,1.3192044738245705,0.297728173713875,5.845266244205825,0.06013123953922201,-0.4834749527615026,0.6037374318399467,False,1.6153846153846154
TENOFOVIR,Azotaemia,HIV_HBV_COINFECTION,13,1.3192715574380032,0.2976697124026449,5.847008848218413,1.3192044738245705,0.297728173713875,5.845266244205825,0.06013123953922201,-0.4834749527615026,0.6037374318399467,False,2.6923076923076925
TENOFOVIR,Periventricular leukomalacia,HIV_HBV_COINFECTION,13,1.3192715574380032,0.2976697124026449,5.847008848218413,1.3192044738245705,0.297728173713875,5.845266244205825,0.06013123953922201,-0.4834749527615026,0.6037374318399467,False,2.1538461538461537
TENOFOVIR,Intercepted product dispensing error,HIV_HBV_COINFECTION,13,1.3192715574380032,0.2976697124026449,5.847008848218413,1.3192044738245705,0.297728173713875,5.845266244205825,0.06013123953922201,-0.4834749527615026,0.6037374318399467,False,1.0
TENOFOVIR,Rales,HIV_HBV_COINFECTION,13,1.3192715574380032,0.2976697124026449,5.847008848218413,1.3192044738245705,0.297728173713875,5.845266244205825,0.06013123953922201,-0.4834749527615026,0.6037374318399467,False,2.8461538461538463
LAMIVUDINE,Burning sensation,HIV_HBV_COINFECTION,17,1.3139505689715871,0.7397217831600209,2.3339397825023607,1.313673831458753,0.7399124478488076,2.3323555921742716,0.2808668548170013,-0.19450297025421132,0.7562366798882139,False,1.3529411764705883
LAMIVUDINE,Hallucination,HIV_HBV_COINFECTION,45,1.3136170740839344,0.9226177827002642,1.8703192694535764,1.3128853117519954,0.9228072916314669,1.8678524296950392,0.2802732752814158,-0.011906273778556686,0.5724528243413883,False,1.5777777777777777
LAMIVUDINE,Patent ductus arteriosus,HIV_HBV_COINFECTION,11,1.31063121487246,0.6418926003600218,2.6760772447518697,1.3104540426561582,0.6420477296688626,2.6747073754151636,0.2784401174224612,-0.31252211794995544,0.8694023527948779,False,3.6363636363636362
ENTECAVIR,Bone demineralisation,HIV_HBV_COINFECTION,3,1.3011462436566237,0.4150633321334931,4.078851144666384,1.296366144550963,0.4211011245356638,3.990882671213571,0.37338791082233236,-0.7582186167893341,1.5049944384339988,False,1.6666666666666667
LAMIVUDINE,Dermatitis contact,HIV_HBV_COINFECTION,5,1.2997015432055108,0.45151895972955763,3.741203032587083,1.2996238439565206,0.451606821162891,3.7400279549167967,0.2702196106174928,-0.6063190365624247,1.1467582577974103,False,2.3333333333333335
LAMIVUDINE,Substance abuse,HIV_HBV_COINFECTION,5,1.2997015432055108,0.45151895972955763,3.741203032587083,1.2996238439565206,0.451606821162891,3.7400279549167967,0.2702196106174928,-0.6063190365624247,1.1467582577974103,False,2.2
LAMIVUDINE,Bronchopulmonary aspergillosis,HIV_HBV_COINFECTION,5,1.2997015432055108,0.45151895972955763,3.741203032587083,1.2996238439565206,0.451606821162891,3.7400279549167967,0.2702196106174928,-0.6063190365624247,1.1467582577974103,False,3.4
LAMIVUDINE,Toxoplasmosis,HIV_HBV_COINFECTION,5,1.2997015432055108,0.45151895972955763,3.741203032587083,1.2996238439565206,0.451606821162891,3.7400279549167967,0.2702196106174928,-0.6063190365624247,1.1467582577974103,False,4.2
